3;industrial_complex;2804.00;11.48;1722.00;6.08;0
3;industrial_complex;2810.00;13.75;1718.00;6.18;0
3;industrial_complex;2800.00;10.45;1721.00;4.02;0
3;industrial_complex;2801.00;12.95;1708.00;0.41;0
3;industrial_complex;2796.00;10.57;1711.00;3.07;0
3;industrial_complex;2798.00;13.32;1706.00;6.09;0
3;air_base;2799.00;10.50;1724.00;2.47;0
3;supply_node;2811.00;15.25;1710.00;0.91;0
3;supply_node;2796.00;14.75;1702.00;2.39;0
3;supply_node;2798.00;10.30;1722.00;5.32;0
3;supply_node;2805.00;16.58;1702.00;1.63;0
3;supply_node;2804.00;13.68;1710.00;4.56;0
3;supply_node;2802.00;14.23;1716.00;1.21;0
3;supply_node;2791.00;10.20;1716.00;3.80;0
3;supply_node;2805.00;10.73;1724.00;0.45;0
3;supply_node;2796.00;10.40;1710.00;1.93;0
3;supply_node;2812.00;13.88;1719.00;5.97;0
3;bunker;2804.00;10.57;1726.00;4.09;0
3;bunker;2805.00;14.62;1713.00;0.47;0
3;bunker;2789.00;9.50;1711.00;2.04;0
3;bunker;2797.00;12.38;1714.00;4.70;0
3;bunker;2810.00;15.20;1711.00;2.54;0
3;bunker;2807.00;16.05;1705.00;3.74;0
3;bunker;2797.00;14.32;1704.00;0.48;0
3;bunker;2800.00;13.80;1715.00;3.14;0
3;bunker;2791.00;10.10;1718.00;5.81;0
3;bunker;2802.00;12.00;1720.00;2.54;0
3;bunker;2812.00;15.05;1716.00;5.21;0
3;anti_air_building;2809.00;15.12;1711.00;1.59;0
3;anti_air_building;2797.00;13.65;1705.00;4.25;0
3;anti_air_building;2793.00;10.68;1714.00;0.99;0
3;synthetic_refinery;2810.00;13.70;1719.00;3.66;0
3;fuel_silo;2813.00;16.25;1714.00;0.04;0
3;radar_station;2798.00;12.88;1714.00;4.98;0
3;rocket_site;2791.00;10.10;1717.00;5.72;0
3;nuclear_reactor;2812.00;13.95;1722.00;0.64;0
4;arms_factory;2930.00;12.48;1737.00;1.35;0
4;arms_factory;2936.00;10.55;1748.00;1.46;0
4;arms_factory;2915.00;12.20;1748.00;5.58;0
4;arms_factory;2936.00;11.03;1742.00;1.96;0
4;arms_factory;2918.00;13.88;1756.00;6.08;0
4;arms_factory;2920.00;13.48;1749.00;6.18;0
4;air_base;2932.00;10.00;1752.00;1.52;0
4;supply_node;2926.00;14.32;1738.00;5.32;0
4;supply_node;2919.00;14.53;1754.00;1.63;0
4;supply_node;2914.00;12.78;1749.00;4.56;0
4;supply_node;2938.00;10.60;1746.00;1.21;0
4;supply_node;2928.00;10.10;1751.00;3.80;0
4;supply_node;2914.00;13.43;1739.00;0.45;0
4;supply_node;2937.00;9.95;1753.00;5.97;0
4;bunker;2919.00;11.60;1745.00;6.25;0
4;bunker;2940.00;10.18;1754.00;4.09;0
4;bunker;2939.00;10.40;1743.00;0.47;0
4;bunker;2922.00;12.78;1756.00;2.04;0
4;bunker;2916.00;13.23;1740.00;4.70;0
4;bunker;2929.00;13.25;1735.00;3.74;0
4;bunker;2930.00;10.23;1754.00;0.48;0
4;anti_air_building;2939.00;10.15;1754.00;3.14;0
4;anti_air_building;2912.00;14.28;1754.00;5.81;0
4;anti_air_building;2938.00;9.93;1749.00;2.54;0
4;synthetic_refinery;2917.00;11.78;1744.00;5.21;0
4;fuel_silo;2924.00;11.60;1752.00;1.59;0
4;radar_station;2925.00;12.65;1744.00;5.05;0
4;rocket_site;2925.00;11.05;1752.00;0.99;0
4;nuclear_reactor;2920.00;13.35;1739.00;3.66;0
5;supply_node;3016.00;9.80;1856.00;4.56;0
5;supply_node;3000.00;9.85;1847.00;3.80;0
5;supply_node;3011.00;10.40;1847.00;2.63;0
5;supply_node;3007.00;10.32;1855.00;4.10;0
5;supply_node;3023.00;10.43;1850.00;3.34;0
5;bunker;3017.00;9.88;1854.00;2.54;0
5;bunker;3008.00;10.10;1856.00;0.48;0
5;bunker;3026.00;10.38;1852.00;3.14;0
5;bunker;3013.00;10.40;1846.00;5.81;0
5;bunker;2993.00;9.85;1846.00;2.54;0
5;bunker;3001.00;10.40;1853.00;0.99;0
5;synthetic_refinery;2997.00;10.07;1851.00;4.76;0
5;radar_station;3007.00;10.40;1852.00;5.28;0
5;rocket_site;3017.00;10.30;1850.00;0.55;0
5;nuclear_reactor;3007.00;9.90;1846.00;3.21;0
6;arms_factory;2733.00;9.70;1798.00;6.08;0
6;arms_factory;2766.00;9.78;1801.00;6.18;0
6;arms_factory;2740.00;10.07;1794.00;4.02;0
6;arms_factory;2734.00;9.68;1796.00;0.41;0
6;arms_factory;2740.00;10.10;1795.00;3.07;0
6;arms_factory;2752.00;9.70;1792.00;6.09;0
6;industrial_complex;2754.00;9.80;1790.00;2.47;0
6;industrial_complex;2756.00;9.80;1792.00;5.13;0
6;industrial_complex;2749.00;9.70;1791.00;1.52;0
6;industrial_complex;2736.00;9.70;1799.00;4.54;0
6;industrial_complex;2753.00;9.75;1791.00;5.74;0
6;industrial_complex;2758.00;9.75;1796.00;3.58;0
6;air_base;2741.00;9.70;1788.00;5.14;0
6;supply_node;2753.00;9.75;1792.00;3.80;0
6;supply_node;2742.00;9.70;1790.00;0.45;0
6;supply_node;2732.00;9.70;1794.00;1.93;0
6;supply_node;2741.00;9.95;1797.00;5.97;0
6;supply_node;2754.00;9.70;1799.00;2.63;0
6;supply_node;2771.00;9.78;1797.00;4.10;0
6;supply_node;2762.00;9.70;1801.00;1.86;0
6;supply_node;2763.00;9.78;1795.00;3.34;0
6;naval_base;2737.00;9.60;1801.00;-2.25;8621
6;naval_base;2729.00;9.55;1798.00;-2.68;8621
6;naval_base;2752.00;9.70;1802.00;-2.36;8621
6;bunker;2760.00;9.80;1795.00;0.48;0
6;bunker;2754.00;9.70;1795.00;3.14;0
6;bunker;2747.00;10.30;1797.00;5.81;0
6;bunker;2734.00;9.70;1799.00;2.54;0
6;bunker;2770.00;9.73;1796.00;5.21;0
6;bunker;2758.00;9.70;1798.00;1.59;0
6;bunker;2748.00;9.80;1792.00;4.25;0
6;bunker;2767.00;9.88;1800.00;0.99;0
6;coastal_bunker;2729.00;9.70;1797.00;-2.68;0
6;coastal_bunker;2735.00;9.68;1800.00;-2.25;0
6;coastal_bunker;2752.00;9.70;1802.00;-2.36;0
6;dockyard;2735.00;9.68;1800.00;-2.25;0
6;anti_air_building;2758.00;9.70;1798.00;0.64;0
6;anti_air_building;2758.00;9.68;1800.00;4.76;0
6;anti_air_building;2751.00;9.80;1799.00;2.61;0
6;synthetic_refinery;2739.00;9.73;1792.00;2.71;0
6;fuel_silo;2755.00;9.70;1799.00;0.55;0
6;radar_station;2753.00;9.70;1796.00;4.52;0
6;rocket_site;2746.00;9.70;1790.00;4.77;0
6;nuclear_reactor;2746.00;9.95;1792.00;1.16;0
7;arms_factory;2766.00;9.68;1813.00;4.02;0
7;arms_factory;2765.00;9.70;1832.00;0.41;0
7;arms_factory;2764.00;9.60;1818.00;3.07;0
7;arms_factory;2763.00;9.60;1814.00;6.09;0
7;arms_factory;2757.00;9.65;1810.00;2.47;0
7;arms_factory;2763.00;9.60;1819.00;5.13;0
7;industrial_complex;2761.00;9.62;1818.00;1.52;0
7;industrial_complex;2753.00;9.50;1811.00;4.54;0
7;industrial_complex;2766.00;9.60;1820.00;5.74;0
7;industrial_complex;2760.00;9.70;1819.00;3.58;0
7;industrial_complex;2756.00;9.68;1811.00;5.14;0
7;industrial_complex;2764.00;9.65;1825.00;1.52;0
7;air_base;2760.00;9.70;1820.00;4.19;0
7;supply_node;2760.00;9.68;1822.00;1.93;0
7;supply_node;2765.00;9.60;1820.00;5.97;0
7;supply_node;2757.00;9.70;1815.00;2.63;0
7;supply_node;2764.00;9.70;1831.00;4.10;0
7;supply_node;2760.00;9.62;1811.00;1.86;0
7;naval_base;2757.00;9.57;1819.00;-2.55;2775
7;naval_base;2759.00;9.50;1823.00;-3.14;2775
7;naval_base;2767.00;9.65;1834.00;-3.14;2752
7;naval_base;2751.00;9.50;1812.00;-1.57;8621
7;bunker;2757.00;9.65;1812.00;0.48;0
7;bunker;2765.00;9.60;1819.00;3.14;0
7;bunker;2756.00;9.70;1815.00;5.81;0
7;bunker;2763.00;9.68;1824.00;2.54;0
7;bunker;2762.00;9.70;1828.00;5.21;0
7;coastal_bunker;2759.00;9.70;1820.00;-3.14;0
7;coastal_bunker;2764.00;9.50;1837.00;-3.14;0
7;coastal_bunker;2755.00;9.65;1816.00;-2.55;0
7;coastal_bunker;2751.00;9.50;1811.00;-1.57;0
7;dockyard;2765.00;9.55;1834.00;-3.14;0
7;anti_air_building;2756.00;9.70;1816.00;2.70;0
7;anti_air_building;2764.00;9.60;1817.00;5.72;0
7;anti_air_building;2765.00;9.65;1813.00;0.64;0
7;synthetic_refinery;2759.00;9.62;1816.00;4.76;0
7;fuel_silo;2763.00;9.60;1818.00;2.61;0
7;radar_station;2761.00;9.70;1824.00;5.28;0
7;rocket_site;2761.00;9.60;1817.00;0.55;0
7;nuclear_reactor;2766.00;9.60;1818.00;3.21;0
8;arms_factory;2780.00;11.53;1776.00;3.07;0
8;arms_factory;2781.00;11.25;1774.00;6.09;0
8;arms_factory;2782.00;11.07;1774.00;2.47;0
8;arms_factory;2781.00;10.90;1770.00;5.13;0
8;arms_factory;2781.00;10.90;1770.00;1.52;0
8;arms_factory;2779.00;11.93;1778.00;4.54;0
8;industrial_complex;2779.00;11.43;1773.00;5.74;0
8;industrial_complex;2779.00;11.32;1772.00;3.58;0
8;industrial_complex;2784.00;10.82;1770.00;5.14;0
8;industrial_complex;2780.00;11.48;1775.00;1.52;0
8;industrial_complex;2782.00;11.05;1773.00;4.19;0
8;industrial_complex;2782.00;11.05;1773.00;2.03;0
8;air_base;2780.00;10.85;1769.00;5.05;0
8;supply_node;2780.00;11.32;1773.00;2.63;0
8;bunker;2779.00;11.73;1776.00;4.09;0
8;anti_air_building;2781.00;11.00;1771.00;0.47;0
8;anti_air_building;2781.00;11.00;1771.00;2.04;0
8;anti_air_building;2780.00;10.90;1770.00;4.70;0
8;synthetic_refinery;2785.00;10.85;1772.00;2.54;0
8;fuel_silo;2785.00;10.85;1772.00;3.74;0
8;radar_station;2782.00;11.07;1774.00;2.16;0
8;rocket_site;2780.00;11.60;1777.00;3.14;0
8;nuclear_reactor;2778.00;11.75;1775.00;5.81;0
9;arms_factory;2905.00;10.75;1782.00;2.47;0
9;arms_factory;2904.00;10.55;1785.00;5.13;0
9;arms_factory;2930.00;11.57;1781.00;1.52;0
9;arms_factory;2892.00;12.18;1772.00;4.54;0
9;arms_factory;2896.00;12.43;1778.00;5.74;0
9;arms_factory;2889.00;12.28;1771.00;3.58;0
9;industrial_complex;2905.00;12.10;1773.00;5.14;0
9;industrial_complex;2920.00;12.18;1777.00;1.52;0
9;industrial_complex;2908.00;12.05;1765.00;4.19;0
9;industrial_complex;2896.00;12.73;1769.00;2.03;0
9;industrial_complex;2907.00;10.45;1784.00;5.05;0
9;industrial_complex;2913.00;12.18;1776.00;6.25;0
9;air_base;2907.00;12.00;1774.00;4.09;0
9;supply_node;2932.00;11.70;1781.00;1.86;0
9;supply_node;2928.00;10.85;1783.00;3.34;0
9;supply_node;2926.00;12.57;1776.00;6.28;0
9;supply_node;2921.00;10.45;1785.00;4.03;0
9;supply_node;2892.00;11.93;1775.00;5.51;0
9;supply_node;2899.00;11.43;1783.00;2.16;0
9;supply_node;2891.00;14.60;1767.00;4.75;0
9;supply_node;2913.00;11.43;1787.00;1.40;0
9;supply_node;2900.00;12.35;1771.00;4.34;0
9;supply_node;2915.00;11.80;1779.00;0.63;0
9;supply_node;2904.00;12.95;1762.00;3.58;0
9;supply_node;2907.00;12.15;1770.00;5.05;0
9;supply_node;2904.00;11.20;1780.00;2.81;0
9;supply_node;2917.00;12.70;1770.00;5.75;0
9;bunker;2918.00;12.45;1775.00;0.04;0
9;bunker;2913.00;11.50;1781.00;2.70;0
9;bunker;2897.00;12.80;1775.00;5.72;0
9;bunker;2928.00;12.15;1779.00;0.64;0
9;bunker;2915.00;10.98;1786.00;4.76;0
9;bunker;2907.00;12.00;1768.00;2.61;0
9;bunker;2905.00;10.62;1783.00;2.71;0
9;bunker;2900.00;12.57;1775.00;0.55;0
9;bunker;2924.00;11.10;1784.00;3.21;0
9;bunker;2933.00;11.50;1782.00;4.77;0
9;bunker;2898.00;15.53;1762.00;1.16;0
9;bunker;2892.00;14.43;1767.00;5.28;0
9;bunker;2925.00;12.03;1780.00;0.20;0
9;bunker;2903.00;10.35;1787.00;3.22;0
9;anti_air_building;2925.00;12.23;1779.00;5.88;0
9;anti_air_building;2897.00;12.25;1780.00;2.26;0
9;anti_air_building;2914.00;11.20;1784.00;0.11;0
9;synthetic_refinery;2915.00;10.85;1790.00;1.67;0
9;fuel_silo;2914.00;11.93;1778.00;5.79;0
9;radar_station;2910.00;12.10;1775.00;1.43;0
9;rocket_site;2911.00;12.50;1771.00;4.83;0
9;nuclear_reactor;2915.00;12.82;1765.00;0.11;0
10;supply_node;3020.00;10.38;1821.00;6.28;0
10;supply_node;3001.00;9.80;1817.00;4.75;0
10;supply_node;3012.00;9.80;1813.00;3.58;0
10;bunker;3015.00;9.80;1815.00;3.66;0
10;bunker;3000.00;9.85;1820.00;2.70;0
10;bunker;3020.00;10.40;1822.00;2.61;0
10;synthetic_refinery;3012.00;9.80;1817.00;4.77;0
10;radar_station;3007.00;9.80;1814.00;0.41;0
10;rocket_site;3012.00;9.80;1821.00;0.20;0
11;arms_factory;3049.00;9.70;1883.00;5.74;0
11;arms_factory;3050.00;9.70;1876.00;3.58;0
11;arms_factory;3060.00;10.35;1878.00;5.14;0
11;arms_factory;3040.00;9.70;1879.00;1.52;0
11;arms_factory;3053.00;9.80;1861.00;4.19;0
11;arms_factory;3056.00;10.30;1885.00;2.03;0
11;industrial_complex;3060.00;9.95;1866.00;5.05;0
11;industrial_complex;3054.00;9.95;1883.00;6.25;0
11;industrial_complex;3039.00;9.70;1881.00;4.09;0
11;industrial_complex;3050.00;9.85;1887.00;0.47;0
11;industrial_complex;3046.00;9.70;1883.00;2.04;0
11;industrial_complex;3062.00;10.40;1871.00;4.70;0
11;air_base;3035.00;9.75;1882.00;2.54;0
11;supply_node;3057.00;9.80;1865.00;5.51;0
11;supply_node;3051.00;9.78;1873.00;2.16;0
11;supply_node;3041.00;9.70;1881.00;4.75;0
11;supply_node;3053.00;9.90;1883.00;1.40;0
11;supply_node;3062.00;10.40;1877.00;4.34;0
11;bunker;3055.00;9.80;1864.00;5.21;0
11;bunker;3061.00;10.40;1873.00;1.59;0
11;bunker;3045.00;9.70;1879.00;4.25;0
11;bunker;3051.00;10.00;1886.00;0.99;0
11;bunker;3049.00;9.70;1878.00;3.66;0
11;anti_air_building;3058.00;9.82;1868.00;0.04;0
11;anti_air_building;3044.00;9.70;1880.00;2.70;0
11;anti_air_building;3055.00;9.80;1870.00;5.72;0
11;synthetic_refinery;3062.00;10.40;1872.00;0.64;0
11;fuel_silo;3058.00;9.93;1870.00;4.76;0
11;radar_station;3053.00;9.75;1875.00;2.35;0
11;rocket_site;3044.00;9.73;1882.00;2.71;0
11;nuclear_reactor;3066.00;10.00;1881.00;0.55;0
12;arms_factory;3070.00;10.30;1936.00;5.14;0
12;arms_factory;3078.00;10.45;1928.00;1.52;0
12;arms_factory;3059.00;9.95;1929.00;4.19;0
12;arms_factory;3058.00;10.00;1933.00;2.03;0
12;arms_factory;3080.00;10.60;1923.00;5.05;0
12;arms_factory;3071.00;10.35;1930.00;6.25;0
12;industrial_complex;3078.00;10.30;1933.00;4.09;0
12;industrial_complex;3072.00;10.40;1927.00;0.47;0
12;industrial_complex;3081.00;10.60;1921.00;2.04;0
12;industrial_complex;3081.00;10.43;1928.00;4.70;0
12;industrial_complex;3076.00;10.60;1920.00;2.54;0
12;industrial_complex;3077.00;10.60;1924.00;3.74;0
12;air_base;3084.00;10.53;1922.00;0.48;0
12;supply_node;3075.00;10.30;1931.00;4.75;0
12;supply_node;3058.00;10.00;1932.00;1.40;0
12;supply_node;3066.00;10.30;1934.00;4.34;0
12;supply_node;3073.00;10.57;1921.00;0.63;0
12;supply_node;3083.00;10.55;1922.00;3.58;0
12;naval_base;3054.00;9.50;1934.00;-1.57;1885
12;bunker;3072.00;10.30;1933.00;0.99;0
12;bunker;3058.00;10.00;1933.00;3.66;0
12;bunker;3070.00;10.50;1920.00;0.04;0
12;bunker;3067.00;10.40;1930.00;2.70;0
12;bunker;3084.00;10.53;1922.00;5.72;0
12;coastal_bunker;3055.00;9.50;1928.00;-1.57;0
12;dockyard;3054.00;9.50;1930.00;-1.57;0
12;anti_air_building;3083.00;10.50;1925.00;2.61;0
12;anti_air_building;3075.00;10.30;1932.00;2.71;0
12;anti_air_building;3078.00;10.60;1921.00;0.55;0
12;synthetic_refinery;3080.00;10.60;1920.00;3.21;0
12;fuel_silo;3085.00;10.50;1923.00;4.77;0
12;radar_station;3071.00;10.40;1928.00;3.76;0
12;rocket_site;3074.00;10.60;1923.00;5.28;0
12;nuclear_reactor;3069.00;10.40;1928.00;0.20;0
12;floating_harbor;3046.00;9.50;1932.00;1.57;9317
13;arms_factory;3050.00;9.70;1953.00;4.19;0
13;arms_factory;3047.00;9.65;1958.00;2.03;0
13;arms_factory;3053.00;9.73;1955.00;5.05;0
13;arms_factory;3060.00;10.15;1946.00;6.25;0
13;arms_factory;3055.00;9.95;1954.00;4.09;0
13;arms_factory;3071.00;9.95;1952.00;0.47;0
13;industrial_complex;3066.00;10.05;1945.00;2.04;0
13;industrial_complex;3064.00;10.30;1952.00;4.70;0
13;industrial_complex;3050.00;9.70;1954.00;2.54;0
13;industrial_complex;3048.00;9.53;1949.00;3.74;0
13;industrial_complex;3049.00;9.68;1953.00;0.48;0
13;industrial_complex;3072.00;9.90;1949.00;3.14;0
13;air_base;3057.00;9.65;1942.00;5.81;0
13;supply_node;3045.00;9.70;1955.00;4.34;0
13;supply_node;3070.00;9.75;1944.00;0.63;0
13;supply_node;3056.00;10.07;1955.00;3.58;0
13;supply_node;3049.00;9.60;1949.00;5.05;0
13;supply_node;3066.00;10.28;1951.00;2.81;0
13;supply_node;3059.00;10.10;1943.00;5.75;0
13;naval_base;3055.00;9.50;1940.00;-1.37;1885
13;naval_base;3055.00;9.50;1948.00;0.00;1885
13;naval_base;3042.00;9.50;1954.00;-1.33;1885
13;bunker;3072.00;9.88;1944.00;0.64;0
13;bunker;3055.00;9.95;1954.00;4.76;0
13;bunker;3048.00;9.70;1952.00;2.61;0
13;bunker;3057.00;9.53;1946.00;2.71;0
13;bunker;3043.00;9.50;1952.00;0.55;0
13;bunker;3060.00;10.20;1951.00;3.21;0
13;coastal_bunker;3043.00;9.55;1960.00;-2.50;0
13;coastal_bunker;3047.00;9.50;1948.00;0.00;0
13;coastal_bunker;3056.00;9.50;1945.00;-1.37;0
13;dockyard;3055.00;9.53;1939.00;-1.37;0
13;anti_air_building;3057.00;10.20;1955.00;3.22;0
13;anti_air_building;3057.00;9.50;1948.00;5.88;0
13;anti_air_building;3059.00;10.28;1954.00;2.26;0
13;synthetic_refinery;3063.00;10.30;1945.00;0.11;0
13;fuel_silo;3070.00;9.73;1945.00;1.67;0
13;radar_station;3058.00;9.75;1949.00;6.24;0
13;rocket_site;3074.00;10.18;1944.00;0.71;0
13;nuclear_reactor;3052.00;9.60;1949.00;4.83;0
14;arms_factory;2625.00;9.68;1749.00;5.05;0
14;arms_factory;2654.00;9.60;1749.00;6.25;0
14;arms_factory;2656.00;9.70;1731.00;4.09;0
14;arms_factory;2645.00;10.15;1741.00;0.47;0
14;arms_factory;2634.00;9.80;1743.00;2.04;0
14;arms_factory;2657.00;9.73;1748.00;4.70;0
14;industrial_complex;2660.00;9.85;1740.00;2.54;0
14;industrial_complex;2642.00;10.38;1745.00;3.74;0
14;industrial_complex;2641.00;10.20;1746.00;0.48;0
14;industrial_complex;2655.00;9.50;1751.00;3.14;0
14;industrial_complex;2654.00;9.50;1730.00;5.81;0
14;industrial_complex;2645.00;10.00;1749.00;2.54;0
14;air_base;2637.00;9.80;1742.00;5.21;0
